activity_id,contact_id,campaign_id,activity_type,channel,timestamp
ACT-0020987,CON-002463,CMP-0002,Landing Page View,Web,2026-06-26T19:24:25.176926
ACT-0004061,CON-002449,CMP-0014,Email Sent,Email,2026-07-07T12:36:41.383252
ACT-0017099,CON-001733,CMP-0018,Webinar Registered,Webinar,2026-04-08T08:26:24.017955
ACT-0000560,CON-003671,CMP-0001,Email Sent,Email,2026-05-05T14:33:55.306814
ACT-0013965,CON-007666,CMP-0023,Form Submitted,Email,2026-04-01T02:48:24.848227
ACT-0008056,CON-004115,CMP-0007,Email Opened,Email,2026-04-10T18:38:59.092042
ACT-0021257,CON-007169,CMP-0005,Landing Page View,Web,2026-09-11T14:19:29.076548
ACT-0009858,CON-004353,CMP-0007,Email Opened,Email,2026-09-07T17:30:56.024381
ACT-0001592,CON-001700,CMP-0011,Email Sent,Email,2026-05-18T05:26:32.791310
ACT-0002778,CON-000631,CMP-0004,Email Sent,Email,2026-07-10T13:12:45.080145
ACT-0000847,CON-003836,CMP-0024,Email Sent,Email,2026-06-01T16:07:40.880700
ACT-0014827,CON-000918,CMP-0014,Webinar Registered,Webinar,2026-08-15T22:32:13.975379
ACT-0020858,CON-005694,CMP-0005,Webinar Attended,Webinar,2026-08-30T04:11:10.058857
ACT-0008608,CON-001292,CMP-0002,Email Opened,Email,2026-07-27T16:55:40.071911
ACT-0002398,CON-005559,CMP-0001,Email Sent,Email,2026-08-03T14:01:35.528914
ACT-0024942,CON-005328,CMP-0005,Webinar Attended,Webinar,2026-05-16T21:54:37.987976
ACT-0019142,CON-000849,CMP-0015,Landing Page View,Web,2026-07-23T11:48:59.396881
ACT-0020435,CON-001901,CMP-0020,Webinar Registered,Webinar,2026-04-12T15:10:14.007337
ACT-0003132,CON-006683,CMP-0011,Email Sent,Email,2026-06-24T08:27:37.299859
ACT-0010171,CON-000270,CMP-0022,Email Opened,Email,2026-07-23T03:59:43.775283
ACT-0020576,CON-003984,CMP-0009,Webinar Attended,Webinar,2026-05-22T03:29:20.950909
ACT-0015076,CON-008101,CMP-0018,Webinar Registered,Webinar,2026-06-12T13:02:21.276708
ACT-0007641,CON-007074,CMP-0019,Email Sent,Email,2026-05-02T06:51:27.078454
ACT-0009153,CON-000681,CMP-0001,Email Opened,Email,2026-04-23T12:31:18.832338
ACT-0013671,CON-006104,CMP-0018,Email Clicked,Email,2026-04-25T18:09:17.631827
ACT-0020613,CON-008563,CMP-0022,Landing Page View,Web,2026-06-18T00:19:13.231009
ACT-0021742,CON-008388,CMP-0002,Landing Page View,Web,2026-06-28T03:13:42.341318
ACT-0013479,CON-003177,CMP-0015,Email Clicked,Email,2026-05-07T21:05:37.592086
ACT-0000549,CON-004012,CMP-0002,Email Sent,Email,2026-06-29T15:30:29.267203
ACT-0014509,CON-004259,CMP-0007,Webinar Attended,Webinar,2026-06-04T22:41:42.278914
ACT-0020395,CON-003516,CMP-0012,Webinar Attended,Webinar,2026-06-01T05:43:31.260506
ACT-0020265,CON-001769,CMP-0022,Webinar Registered,Webinar,2026-07-26T09:22:32.732098
ACT-0011054,CON-009496,CMP-0009,Email Opened,Email,2026-08-03T02:21:51.668642
ACT-0021556,CON-000105,CMP-0011,Webinar Attended,Webinar,2026-04-05T19:33:01.728754
ACT-0002933,CON-003710,CMP-0018,Email Sent,Email,2026-04-08T16:56:40.589476
ACT-0008609,CON-003695,CMP-0020,Email Opened,Email,2026-04-22T20:29:39.562746
ACT-0015938,CON-004845,CMP-0021,Landing Page View,Web,2026-04-07T19:45:43.621671
ACT-0018769,CON-001393,CMP-0006,Landing Page View,Web,2026-07-03T12:32:44.328673
ACT-0006259,CON-003589,CMP-0002,Email Sent,Email,2026-05-06T02:38:25.684870
ACT-0020585,CON-001454,CMP-0016,Landing Page View,Web,2026-03-23T08:23:53.320616
ACT-0022074,CON-000241,CMP-0017,Sales Accepted,Sales,2026-06-23T09:02:52.791232
ACT-0008104,CON-001140,CMP-0018,Email Opened,Email,2026-04-09T16:36:48.076048
ACT-0018739,CON-008352,CMP-0018,Webinar Registered,Webinar,2026-08-07T20:06:33.722756
ACT-0018834,CON-007766,CMP-0019,Sales Accepted,Sales,2026-07-10T12:41:58.827754
ACT-0009175,CON-009744,CMP-0025,Email Opened,Email,2026-07-03T11:16:24.116030
ACT-0018813,CON-008271,CMP-0005,Webinar Registered,Webinar,2026-05-14T12:30:48.025846
ACT-0022229,CON-003406,CMP-0012,Landing Page View,Web,2026-09-01T17:22:27.327649
ACT-0002427,CON-001971,CMP-0015,Email Sent,Email,2026-05-15T22:09:06.088255
ACT-0005593,CON-002809,CMP-0014,Email Sent,Email,2026-03-29T18:11:56.936764
ACT-0007699,CON-009640,CMP-0011,Email Sent,Email,2026-04-22T10:05:46.150263
ACT-0014096,CON-002738,CMP-0019,Webinar Registered,Webinar,2026-08-03T14:41:50.432227
ACT-0010554,CON-006166,CMP-0009,Email Opened,Email,2026-05-13T14:40:40.473833
ACT-0011050,CON-004508,CMP-0005,Email Opened,Email,2026-04-12T13:49:03.323282
ACT-0009813,CON-000313,CMP-0004,Email Opened,Email,2026-07-04T09:44:19.410703
ACT-0011585,CON-008242,CMP-0011,Email Opened,Email,2026-04-20T19:32:05.390833
ACT-0024625,CON-003227,CMP-0009,Sales Accepted,Sales,2026-07-24T06:21:34.602470
ACT-0006970,CON-008709,CMP-0024,Email Sent,Email,2026-04-12T14:30:58.554142
ACT-0009793,CON-006066,CMP-0022,Email Opened,Email,2026-08-27T09:11:52.523660
ACT-0011695,CON-007932,CMP-0007,Email Opened,Email,2026-04-04T17:04:40.827349
ACT-0005826,CON-001225,CMP-0009,Email Sent,Email,2026-07-17T16:39:33.580531
ACT-0003981,CON-008383,CMP-0018,Email Sent,Email,2026-07-23T08:26:16.557126
ACT-0014392,CON-000825,CMP-0018,Webinar Attended,Webinar,2026-04-21T00:07:00.075931
ACT-0016057,CON-006797,CMP-0011,Webinar Registered,Webinar,2026-05-23T07:31:06.654804
ACT-0007593,CON-002837,CMP-0010,Email Sent,Email,2026-04-05T14:36:23.373746
ACT-0024957,CON-007307,CMP-0005,Webinar Attended,Webinar,2026-06-03T21:07:56.450144
ACT-0001925,CON-007894,CMP-0025,Email Sent,Email,2026-08-26T06:26:15.210189
ACT-0015359,CON-006573,CMP-0011,Sales Accepted,Sales,2026-05-28T13:47:59.043916
ACT-0015580,CON-002210,CMP-0005,Sales Accepted,Sales,2026-05-20T14:11:59.701493
ACT-0024905,CON-004048,CMP-0016,Webinar Attended,Webinar,2026-04-30T13:06:55.615914
ACT-0019703,CON-008674,CMP-0022,Landing Page View,Web,2026-07-28T13:08:13.366046
ACT-0019494,CON-001040,CMP-0014,Webinar Attended,Webinar,2026-06-06T16:59:01.959290
ACT-0011807,CON-002243,CMP-0007,Email Opened,Email,2026-07-07T11:43:55.486623
ACT-0018720,CON-000124,CMP-0009,Webinar Registered,Webinar,2026-05-24T04:19:28.828135
ACT-0002755,CON-001090,CMP-0022,Email Sent,Email,2026-08-05T14:50:56.604395
ACT-0015467,CON-006498,CMP-0013,Sales Accepted,Sales,2026-04-07T11:45:24.349057
ACT-0020231,CON-002650,CMP-0008,Webinar Attended,Webinar,2026-04-10T00:19:49.987886
ACT-0005367,CON-001196,CMP-0020,Email Sent,Email,2026-04-18T13:44:40.102722
ACT-0009341,CON-005883,CMP-0005,Email Opened,Email,2026-05-25T10:54:58.721395
ACT-0021790,CON-001945,CMP-0016,Landing Page View,Web,2026-07-31T00:11:52.465364
ACT-0004816,CON-001212,CMP-0012,Email Sent,Email,2026-05-07T21:33:00.613530
ACT-0007907,CON-009591,CMP-0025,Email Sent,Email,2026-08-07T17:05:07.629305
ACT-0004226,CON-009162,CMP-0002,Email Sent,Email,2026-03-28T12:58:13.823486
ACT-0019775,CON-009756,CMP-0023,Landing Page View,Web,2026-09-09T16:37:07.103872
ACT-0020886,CON-008984,CMP-0007,Webinar Attended,Webinar,2026-04-11T01:10:24.453405
ACT-0002617,CON-009888,CMP-0002,Email Sent,Email,2026-07-04T20:55:58.938807
ACT-0001508,CON-002748,CMP-0013,Email Sent,Email,2026-08-03T02:07:41.636571
ACT-0017094,CON-006211,CMP-0021,Webinar Registered,Webinar,2026-06-29T04:35:40.302407
ACT-0003799,CON-006449,CMP-0003,Email Sent,Email,2026-09-11T08:59:57.869750
ACT-0005961,CON-002075,CMP-0024,Email Sent,Email,2026-06-26T19:19:27.087380
ACT-0002731,CON-000861,CMP-0001,Email Sent,Email,2026-05-01T13:30:27.683128
ACT-0009696,CON-006698,CMP-0019,Email Opened,Email,2026-07-05T05:08:14.984106
ACT-0017402,CON-008881,CMP-0014,Sales Accepted,Sales,2026-08-28T11:34:21.984488
ACT-0020995,CON-008472,CMP-0018,Sales Accepted,Sales,2026-08-31T15:36:04.159565
ACT-0022928,CON-002594,CMP-0010,Sales Accepted,Sales,2026-03-19T00:12:39.317833
ACT-0001857,CON-002757,CMP-0007,Email Sent,Email,2026-08-08T22:38:21.064701
ACT-0023301,CON-004481,CMP-0018,Webinar Attended,Webinar,2026-06-24T01:50:11.700701
ACT-0016538,CON-009312,CMP-0009,Webinar Registered,Webinar,2026-06-29T15:14:42.562355
ACT-0023784,CON-006573,CMP-0020,Sales Accepted,Sales,2026-08-18T21:35:15.905429
ACT-0021684,CON-000497,CMP-0002,Webinar Attended,Webinar,2026-05-31T16:06:52.465017
ACT-0010247,CON-006727,CMP-0024,Email Opened,Email,2026-04-10T07:30:59.413793
ACT-0015291,CON-000623,CMP-0004,Landing Page View,Web,2026-05-05T05:07:43.892687
ACT-0015901,CON-006413,CMP-0001,Landing Page View,Web,2026-04-14T22:01:48.089467
ACT-0017910,CON-004790,CMP-0001,Webinar Registered,Webinar,2026-06-21T07:42:03.100637
ACT-0008549,CON-008307,CMP-0022,Email Opened,Email,2026-05-30T18:14:03.904706
ACT-0002749,CON-007463,CMP-0001,Email Sent,Email,2026-06-05T21:21:53.255930
ACT-0010413,CON-005219,CMP-0023,Email Opened,Email,2026-09-11T01:08:32.783388
ACT-0003525,CON-009232,CMP-0005,Email Sent,Email,2026-06-11T04:07:15.870554
ACT-0023822,CON-005839,CMP-0004,Sales Accepted,Sales,2026-04-13T12:04:29.347143
ACT-0018499,CON-006844,CMP-0023,Landing Page View,Web,2026-04-20T15:50:43.283970
ACT-0009660,CON-004251,CMP-0016,Email Opened,Email,2026-07-10T21:25:18.163456
ACT-0010519,CON-005490,CMP-0025,Email Opened,Email,2026-03-15T21:15:16.768511
ACT-0014257,CON-007888,CMP-0025,Webinar Registered,Webinar,2026-06-16T10:30:03.107637
ACT-0010071,CON-002649,CMP-0011,Email Opened,Email,2026-05-17T13:53:20.274089
ACT-0006229,CON-003456,CMP-0004,Email Sent,Email,2026-05-27T22:40:20.949853
ACT-0007279,CON-009777,CMP-0007,Email Sent,Email,2026-06-08T21:38:22.661040
ACT-0007553,CON-002700,CMP-0004,Email Sent,Email,2026-07-12T08:32:55.625201
ACT-0010484,CON-004215,CMP-0001,Email Opened,Email,2026-05-16T03:27:06.784837
ACT-0022770,CON-006599,CMP-0016,Webinar Registered,Webinar,2026-05-05T14:54:50.509441
ACT-0018038,CON-006624,CMP-0023,Sales Accepted,Sales,2026-05-01T17:02:32.587747
ACT-0021275,CON-005718,CMP-0020,Webinar Registered,Webinar,2026-04-22T19:29:40.488559
ACT-0013220,CON-002659,CMP-0016,Email Clicked,Email,2026-04-27T20:15:26.843869
ACT-0012473,CON-004973,CMP-0008,Email Clicked,Email,2026-07-22T20:06:15.263137
ACT-0011649,CON-005408,CMP-0015,Email Opened,Email,2026-05-03T09:52:11.485454
ACT-0011183,CON-005305,CMP-0022,Email Opened,Email,2026-04-08T07:59:45.083889
ACT-0007775,CON-008075,CMP-0010,Email Sent,Email,2026-07-30T03:03:05.290917
ACT-0007172,CON-006357,CMP-0025,Email Sent,Email,2026-05-19T14:11:39.208047
ACT-0013746,CON-005067,CMP-0003,Form Submitted,Email,2026-07-07T07:14:17.443609
ACT-0022081,CON-002000,CMP-0011,Webinar Attended,Webinar,2026-04-11T23:35:32.610023
ACT-0003980,CON-007340,CMP-0021,Email Sent,Email,2026-04-11T04:10:22.035606
ACT-0001132,CON-000150,CMP-0002,Email Sent,Email,2026-08-17T07:40:46.242593
ACT-0008011,CON-000074,CMP-0017,Email Opened,Email,2026-05-31T20:08:10.122666
ACT-0006967,CON-004626,CMP-0010,Email Sent,Email,2026-06-13T01:54:49.315093
ACT-0008648,CON-008119,CMP-0002,Email Opened,Email,2026-03-26T04:07:51.759418
ACT-0011841,CON-001124,CMP-0017,Email Opened,Email,2026-04-30T16:25:33.715633
ACT-0006558,CON-002560,CMP-0004,Email Sent,Email,2026-07-15T03:29:24.627173
ACT-0006176,CON-003710,CMP-0002,Email Sent,Email,2026-04-30T18:47:10.916412
ACT-0019835,CON-003314,CMP-0007,Webinar Attended,Webinar,2026-06-13T17:07:36.765665
ACT-0016152,CON-006864,CMP-0005,Webinar Attended,Webinar,2026-08-28T02:09:38.329159
ACT-0018172,CON-008084,CMP-0023,Sales Accepted,Sales,2026-07-06T00:31:54.199975
ACT-0008637,CON-002440,CMP-0011,Email Opened,Email,2026-04-27T21:21:10.874500
ACT-0016674,CON-008835,CMP-0024,Sales Accepted,Sales,2026-07-16T23:11:04.686118
ACT-0005361,CON-001613,CMP-0022,Email Sent,Email,2026-05-07T07:18:42.729028
ACT-0006929,CON-001880,CMP-0021,Email Sent,Email,2026-03-29T14:52:00.902557
ACT-0000287,CON-009100,CMP-0015,Email Sent,Email,2026-06-26T10:01:01.121300
ACT-0023970,CON-009013,CMP-0017,Webinar Attended,Webinar,2026-08-21T22:34:48.128341
ACT-0001594,CON-009480,CMP-0012,Email Sent,Email,2026-07-27T20:48:53.485070
ACT-0015656,CON-001965,CMP-0025,Sales Accepted,Sales,2026-03-24T13:55:57.059246
ACT-0015986,CON-008615,CMP-0025,Webinar Attended,Webinar,2026-05-25T22:44:17.912899
ACT-0023710,CON-005972,CMP-0002,Webinar Attended,Webinar,2026-06-23T01:09:23.926322
ACT-0004215,CON-007876,CMP-0024,Email Sent,Email,2026-03-16T11:06:19.321337
ACT-0004575,CON-001637,CMP-0001,Email Sent,Email,2026-04-11T00:44:11.390218
ACT-0013603,CON-004699,CMP-0010,Email Clicked,Email,2026-05-27T06:04:51.979734
ACT-0010249,CON-002762,CMP-0019,Email Opened,Email,2026-06-26T12:35:27.903093
ACT-0004275,CON-004740,CMP-0013,Email Sent,Email,2026-07-31T12:49:27.686290
ACT-0022265,CON-002650,CMP-0008,Sales Accepted,Sales,2026-06-15T14:54:13.288480
ACT-0007487,CON-000263,CMP-0022,Email Sent,Email,2026-07-29T15:24:22.246330
ACT-0006718,CON-009689,CMP-0015,Email Sent,Email,2026-04-24T15:43:50.896858
ACT-0022910,CON-005417,CMP-0007,Landing Page View,Web,2026-04-19T22:11:18.289291
ACT-0018848,CON-004524,CMP-0013,Landing Page View,Web,2026-07-22T04:22:15.534479
ACT-0002269,CON-001787,CMP-0006,Email Sent,Email,2026-06-22T20:42:30.447858
ACT-0008235,CON-006242,CMP-0012,Email Opened,Email,2026-08-08T08:32:31.694117
ACT-0021901,CON-006505,CMP-0022,Webinar Registered,Webinar,2026-05-23T10:09:22.123194
ACT-0008277,CON-004796,CMP-0023,Email Opened,Email,2026-04-20T13:33:21.258615
ACT-0020333,CON-007575,CMP-0022,Sales Accepted,Sales,2026-09-01T16:01:55.727625
ACT-0011151,CON-009933,CMP-0016,Email Opened,Email,2026-06-07T02:14:16.562418
ACT-0002524,CON-005993,CMP-0015,Email Sent,Email,2026-06-29T20:04:56.956877
ACT-0017479,CON-003937,CMP-0017,Webinar Registered,Webinar,2026-07-02T09:02:30.860637
ACT-0019377,CON-001721,CMP-0014,Sales Accepted,Sales,2026-04-09T05:29:22.894723
ACT-0008641,CON-006469,CMP-0019,Email Opened,Email,2026-03-23T06:22:26.336612
ACT-0014975,CON-001315,CMP-0016,Landing Page View,Web,2026-06-14T21:22:54.524493
ACT-0022914,CON-004249,CMP-0025,Sales Accepted,Sales,2026-05-19T22:41:47.152368
ACT-0010946,CON-001299,CMP-0022,Email Opened,Email,2026-09-08T00:40:17.982955
ACT-0006415,CON-003731,CMP-0019,Email Sent,Email,2026-06-26T17:02:37.464962
ACT-0020082,CON-005274,CMP-0010,Webinar Attended,Webinar,2026-04-10T08:14:17.925676
ACT-0022696,CON-008443,CMP-0010,Sales Accepted,Sales,2026-05-19T03:54:31.812063
ACT-0020439,CON-004698,CMP-0003,Sales Accepted,Sales,2026-06-01T02:42:39.520976
ACT-0018869,CON-004968,CMP-0020,Webinar Attended,Webinar,2026-05-03T16:56:45.037910
ACT-0003222,CON-007278,CMP-0007,Email Sent,Email,2026-04-27T19:51:04.366999
ACT-0011842,CON-003389,CMP-0003,Email Opened,Email,2026-06-16T07:52:21.237211
ACT-0021576,CON-001565,CMP-0009,Webinar Registered,Webinar,2026-08-15T08:03:32.450697
ACT-0001652,CON-001965,CMP-0015,Email Sent,Email,2026-06-10T12:34:48.020021
ACT-0018362,CON-007703,CMP-0002,Webinar Registered,Webinar,2026-08-16T17:57:08.417330
ACT-0023553,CON-000864,CMP-0010,Sales Accepted,Sales,2026-05-22T14:00:26.523065
ACT-0009505,CON-006934,CMP-0017,Email Opened,Email,2026-04-30T15:29:57.776520
ACT-0016263,CON-003564,CMP-0005,Webinar Attended,Webinar,2026-05-06T21:55:58.410475
ACT-0000537,CON-007304,CMP-0006,Email Sent,Email,2026-07-13T07:32:21.381774
ACT-0005160,CON-008356,CMP-0012,Email Sent,Email,2026-08-21T23:56:52.545288
ACT-0011925,CON-001268,CMP-0019,Email Opened,Email,2026-04-01T09:33:45.175348
ACT-0022493,CON-009054,CMP-0009,Landing Page View,Web,2026-07-17T14:07:40.338995
ACT-0008266,CON-003341,CMP-0016,Email Opened,Email,2026-03-22T03:17:00.103249
ACT-0022733,CON-002705,CMP-0025,Sales Accepted,Sales,2026-05-11T18:02:42.183028
ACT-0022125,CON-008431,CMP-0005,Sales Accepted,Sales,2026-07-22T23:28:15.821452
ACT-0016052,CON-009008,CMP-0022,Sales Accepted,Sales,2026-04-05T12:28:42.381947
ACT-0016570,CON-003995,CMP-0012,Landing Page View,Web,2026-03-27T12:07:43.249622
ACT-0021998,CON-008379,CMP-0011,Landing Page View,Web,2026-04-10T21:15:53.214933
ACT-0009290,CON-002085,CMP-0010,Email Opened,Email,2026-05-04T21:58:27.959158
ACT-0015677,CON-006812,CMP-0024,Webinar Attended,Webinar,2026-06-28T16:48:56.520542
ACT-0016230,CON-002636,CMP-0019,Webinar Registered,Webinar,2026-04-26T14:00:27.125876
ACT-0007544,CON-000146,CMP-0009,Email Sent,Email,2026-08-06T20:03:47.611718
ACT-0007903,CON-001983,CMP-0005,Email Sent,Email,2026-06-03T00:35:57.436273
ACT-0014651,CON-004627,CMP-0001,Webinar Registered,Webinar,2026-09-10T01:59:29.871580
ACT-0017452,CON-004693,CMP-0011,Webinar Registered,Webinar,2026-07-21T02:02:06.259427
ACT-0008656,CON-002041,CMP-0021,Email Opened,Email,2026-06-26T03:52:32.059865
ACT-0011497,CON-006654,CMP-0021,Email Opened,Email,2026-06-08T20:57:15.405717
ACT-0001692,CON-005625,CMP-0003,Email Sent,Email,2026-08-02T11:18:56.456621
ACT-0021139,CON-008312,CMP-0017,Landing Page View,Web,2026-04-09T21:25:57.961654
ACT-0015226,CON-008055,CMP-0005,Webinar Attended,Webinar,2026-07-15T05:58:44.648067
ACT-0004736,CON-001006,CMP-0014,Email Sent,Email,2026-08-12T05:15:49.985569
ACT-0011022,CON-005035,CMP-0021,Email Opened,Email,2026-07-18T00:13:52.614538
ACT-0010368,CON-006510,CMP-0011,Email Opened,Email,2026-08-21T04:17:41.130781
ACT-0020567,CON-005666,CMP-0007,Webinar Attended,Webinar,2026-08-21T23:08:44.377853
ACT-0010841,CON-001278,CMP-0018,Email Opened,Email,2026-09-10T19:06:02.356706
ACT-0014135,CON-005060,CMP-0009,Webinar Attended,Webinar,2026-07-01T07:03:24.864448
ACT-0011863,CON-002003,CMP-0020,Email Opened,Email,2026-06-17T09:02:47.029320
ACT-0007676,CON-009984,CMP-0002,Email Sent,Email,2026-08-09T10:45:43.234619
ACT-0014763,CON-008872,CMP-0015,Sales Accepted,Sales,2026-07-10T12:02:52.302793
ACT-0006757,CON-007819,CMP-0014,Email Sent,Email,2026-08-31T21:28:52.470587
ACT-0018879,CON-005372,CMP-0011,Webinar Attended,Webinar,2026-06-03T19:27:39.040768
ACT-0005340,CON-004155,CMP-0007,Email Sent,Email,2026-05-14T20:55:59.899132
ACT-0014954,CON-007908,CMP-0003,Landing Page View,Web,2026-04-04T14:57:47.420070
ACT-0006682,CON-001745,CMP-0024,Email Sent,Email,2026-04-11T04:32:50.876406
ACT-0016161,CON-000482,CMP-0007,Webinar Attended,Webinar,2026-03-17T00:06:46.289771
ACT-0001939,CON-009834,CMP-0008,Email Sent,Email,2026-07-11T06:23:36.385350
ACT-0003651,CON-008965,CMP-0002,Email Sent,Email,2026-03-21T17:52:01.636927
ACT-0015774,CON-000327,CMP-0002,Webinar Attended,Webinar,2026-03-30T02:19:27.710216
ACT-0006972,CON-000105,CMP-0019,Email Sent,Email,2026-06-21T03:46:18.953715
ACT-0009545,CON-008924,CMP-0024,Email Opened,Email,2026-07-01T19:40:07.540403
ACT-0010801,CON-001807,CMP-0003,Email Opened,Email,2026-08-10T04:00:55.684067
ACT-0003904,CON-005020,CMP-0011,Email Sent,Email,2026-07-25T21:20:58.755434
ACT-0021108,CON-009512,CMP-0005,Sales Accepted,Sales,2026-04-22T17:58:27.351744
ACT-0013455,CON-004202,CMP-0009,Email Clicked,Email,2026-08-11T06:42:27.222147
ACT-0022811,CON-006547,CMP-0023,Sales Accepted,Sales,2026-08-18T18:55:33.908808
ACT-0011682,CON-004863,CMP-0017,Email Opened,Email,2026-04-10T05:46:52.348153
ACT-0015490,CON-008878,CMP-0021,Landing Page View,Web,2026-05-22T12:17:47.847776
ACT-0000269,CON-009358,CMP-0002,Email Sent,Email,2026-04-28T14:05:23.637248
ACT-0001971,CON-002910,CMP-0007,Email Sent,Email,2026-07-28T16:26:34.551781
ACT-0007004,CON-002330,CMP-0020,Email Sent,Email,2026-08-29T12:06:42.532828
ACT-0010383,CON-005416,CMP-0017,Email Opened,Email,2026-03-23T20:51:05.104209
ACT-0019761,CON-001427,CMP-0016,Webinar Attended,Webinar,2026-05-29T06:09:33.342522
ACT-0015434,CON-004590,CMP-0002,Webinar Attended,Webinar,2026-04-09T04:06:39.683846
ACT-0019071,CON-000330,CMP-0022,Landing Page View,Web,2026-06-12T11:35:38.640599
ACT-0007718,CON-000330,CMP-0002,Email Sent,Email,2026-04-21T04:06:41.002760
ACT-0019800,CON-000509,CMP-0007,Landing Page View,Web,2026-06-13T14:03:12.183267
ACT-0010810,CON-001770,CMP-0003,Email Opened,Email,2026-06-01T14:14:22.693274
ACT-0012547,CON-005822,CMP-0015,Email Clicked,Email,2026-05-22T03:19:26.149021
ACT-0022904,CON-007982,CMP-0007,Sales Accepted,Sales,2026-05-13T23:32:40.613963
ACT-0005888,CON-005471,CMP-0016,Email Sent,Email,2026-08-01T22:01:20.557888
ACT-0005839,CON-002452,CMP-0025,Email Sent,Email,2026-07-17T22:29:26.781859
ACT-0018867,CON-007744,CMP-0019,Webinar Registered,Webinar,2026-03-16T15:43:08.500608
ACT-0021604,CON-009646,CMP-0001,Webinar Registered,Webinar,2026-06-09T00:09:49.293349
ACT-0006497,CON-002222,CMP-0023,Email Sent,Email,2026-04-11T15:28:23.109212
ACT-0014810,CON-009283,CMP-0011,Webinar Attended,Webinar,2026-08-28T21:18:34.926058
ACT-0018704,CON-006973,CMP-0012,Webinar Attended,Webinar,2026-07-17T23:37:22.745373
ACT-0017725,CON-003528,CMP-0015,Sales Accepted,Sales,2026-04-05T18:38:53.602010
ACT-0009319,CON-001637,CMP-0001,Email Opened,Email,2026-04-11T00:44:11.390218
ACT-0010960,CON-003906,CMP-0022,Email Opened,Email,2026-06-03T14:50:49.912782
ACT-0010150,CON-002259,CMP-0015,Email Opened,Email,2026-04-28T16:37:40.943124
ACT-0010350,CON-008570,CMP-0022,Email Opened,Email,2026-08-31T18:54:56.188107
ACT-0015984,CON-006065,CMP-0004,Webinar Attended,Webinar,2026-09-04T04:29:53.871910
ACT-0003760,CON-004767,CMP-0011,Email Sent,Email,2026-08-11T11:22:42.644397
ACT-0021640,CON-006164,CMP-0008,Webinar Attended,Webinar,2026-04-27T01:13:15.893494
ACT-0020916,CON-003999,CMP-0005,Webinar Registered,Webinar,2026-07-29T03:59:25.856337
ACT-0024664,CON-005595,CMP-0019,Landing Page View,Web,2026-07-10T04:56:49.943428
ACT-0016248,CON-003051,CMP-0010,Webinar Attended,Webinar,2026-08-10T12:45:59.186277
ACT-0024766,CON-008103,CMP-0020,Webinar Attended,Webinar,2026-07-18T22:18:10.375916
ACT-0009630,CON-003221,CMP-0006,Email Opened,Email,2026-03-18T05:18:23.712395
ACT-0007177,CON-007411,CMP-0002,Email Sent,Email,2026-07-23T05:07:26.097177
ACT-0007425,CON-006062,CMP-0024,Email Sent,Email,2026-05-01T20:26:50.315411
ACT-0011626,CON-006338,CMP-0016,Email Opened,Email,2026-07-08T02:22:30.122766
ACT-0009038,CON-002062,CMP-0005,Email Opened,Email,2026-04-20T07:17:15.770434
ACT-0021985,CON-008291,CMP-0024,Landing Page View,Web,2026-06-12T08:06:21.520368
ACT-0006544,CON-002710,CMP-0021,Email Sent,Email,2026-06-12T10:58:03.034631
